  0.132000E+03  0.300000E+02  0.307829E+01
  0.132000E+03  0.373400E+02  0.219793E+01
  0.143440E+03  0.300000E+02  0.162752E+01
  0.143440E+03  0.373400E+02  0.126167E+01
  0.143440E+03  0.464800E+02  0.225143E+01
  0.157770E+03  0.300000E+02  0.683693E+00
  0.157770E+03  0.373400E+02  0.728718E+00
  0.157770E+03  0.464800E+02  0.649481E+00
  0.157770E+03  0.578500E+02  0.534697E+00
  0.173520E+03  0.300000E+02  0.269946E+00
  0.173520E+03  0.373400E+02  0.416008E+00
  0.173520E+03  0.464800E+02  0.299326E+00
  0.173520E+03  0.578500E+02  0.352500E+00
  0.173520E+03  0.720100E+02  0.136159E+00
  0.190850E+03  0.300000E+02  0.247601E+00
  0.190850E+03  0.373400E+02  0.221939E+00
  0.190850E+03  0.464800E+02  0.198416E+00
  0.190850E+03  0.578500E+02  0.127279E+00
  0.190850E+03  0.712800E+02  0.259123E+00
  0.190850E+03  0.867800E+02  0.131340E+00
  0.209900E+03  0.300000E+02  0.126394E+00
  0.209900E+03  0.373400E+02  0.124446E+00
  0.209900E+03  0.464800E+02  0.165259E+00
  0.209900E+03  0.577100E+02  0.104813E+00
  0.209900E+03  0.711500E+02  0.125381E+00
  0.209900E+03  0.867900E+02  0.189854E+00
  0.209900E+03  0.104530E+03  0.146376E+00
  0.230770E+03  0.300000E+02  0.499384E-01
  0.230770E+03  0.371000E+02  0.135923E+00
  0.230770E+03  0.458800E+02  0.918441E-01
  0.230770E+03  0.567300E+02  0.138595E+00
  0.230770E+03  0.697800E+02  0.773712E-01
  0.230770E+03  0.850900E+02  0.102091E+00
  0.230770E+03  0.102720E+03  0.142446E+00
  0.230770E+03  0.123890E+03  0.774888E-01
  0.261400E+03  0.300000E+02  0.604449E-01
  0.261400E+03  0.371000E+02  0.466667E-01
  0.261400E+03  0.458800E+02  0.769920E-01
  0.261400E+03  0.567300E+02  0.102535E+00
  0.261400E+03  0.696600E+02  0.114094E+00
  0.261400E+03  0.851000E+02  0.117295E+00
  0.261400E+03  0.102990E+03  0.156404E+00
  0.261400E+03  0.124530E+03  0.599273E-01
  0.261400E+03  0.150500E+03  0.802833E-01
  0.296100E+03  0.300000E+02  0.709514E-01
  0.296100E+03  0.367900E+02  0.409441E-01
  0.296100E+03  0.451200E+02  0.340202E-01
  0.296100E+03  0.553300E+02  0.608150E-01
  0.296100E+03  0.676500E+02  0.603851E-01
  0.296100E+03  0.824000E+02  0.833103E-01
  0.296100E+03  0.999000E+02  0.103372E+00
  0.296100E+03  0.120820E+03  0.127423E+00
  0.296100E+03  0.145930E+03  0.676401E-01
  0.296100E+03  0.176020E+03  0.976776E-01
  0.335400E+03  0.300000E+02  0.715634E-01
  0.335400E+03  0.367900E+02  0.284830E-01
  0.335400E+03  0.451200E+02  0.435087E-01
  0.335400E+03  0.553300E+02  0.830341E-01
  0.335400E+03  0.675400E+02  0.694510E-01
  0.335400E+03  0.821400E+02  0.492354E-01
  0.335400E+03  0.996100E+02  0.658808E-01
  0.335400E+03  0.120390E+03  0.583280E-01
  0.335400E+03  0.145060E+03  0.558977E-01
  0.335400E+03  0.174550E+03  0.103711E+00
  0.335400E+03  0.209730E+03  0.959896E-01
  0.379000E+03  0.300000E+02  0.160155E+00
  0.379000E+03  0.366300E+02  0.367157E-01
  0.379000E+03  0.447200E+02  0.288342E-01
  0.379000E+03  0.545900E+02  0.689282E-01
  0.379000E+03  0.665700E+02  0.701558E-01
  0.379000E+03  0.809900E+02  0.317320E-01
  0.379000E+03  0.982600E+02  0.252636E-01
  0.379000E+03  0.118810E+03  0.342123E-01
  0.379000E+03  0.143080E+03  0.326198E-01
  0.379000E+03  0.171710E+03  0.351489E-01
  0.379000E+03  0.205760E+03  0.454220E-01
  0.379000E+03  0.246300E+03  0.908563E-01
  0.442630E+03  0.300000E+02  0.234244E+00
  0.442630E+03  0.366400E+02  0.711214E-01
  0.442630E+03  0.447600E+02  0.225329E-01
  0.442630E+03  0.546700E+02  0.411276E-01
  0.442630E+03  0.664900E+02  0.467286E-01
  0.442630E+03  0.800300E+02  0.260898E-01
  0.442630E+03  0.952700E+02  0.248190E-01
  0.442630E+03  0.113530E+03  0.320479E-01
  0.442630E+03  0.135440E+03  0.422711E-01
  0.442630E+03  0.161810E+03  0.558061E-01
  0.442630E+03  0.193260E+03  0.427318E-01
  0.442630E+03  0.230490E+03  0.441680E-01
  0.442630E+03  0.274570E+03  0.610068E-01
  0.442630E+03  0.327940E+03  0.892169E-01
  0.516940E+03  0.300000E+02  0.423419E+00
  0.516940E+03  0.364700E+02  0.133374E+00
  0.516940E+03  0.443400E+02  0.330028E-01
  0.516940E+03  0.539000E+02  0.356685E-01
  0.516940E+03  0.655200E+02  0.337701E-01
  0.516940E+03  0.785200E+02  0.226871E-01
  0.516940E+03  0.931200E+02  0.221654E-01
  0.516940E+03  0.109300E+03  0.208643E-01
  0.516940E+03  0.128580E+03  0.338452E-01
  0.516940E+03  0.151690E+03  0.385827E-01
  0.516940E+03  0.179350E+03  0.353687E-01
  0.516940E+03  0.212140E+03  0.363436E-01
  0.516940E+03  0.250630E+03  0.345121E-01
  0.516940E+03  0.296650E+03  0.434785E-01
  0.516940E+03  0.352610E+03  0.509744E-01
  0.516940E+03  0.423960E+03  0.820380E-01
  0.609210E+03  0.300000E+02  0.587312E+00
  0.609210E+03  0.348600E+02  0.338541E+00
  0.609210E+03  0.405100E+02  0.131091E+00
  0.609210E+03  0.470800E+02  0.599754E-01
  0.609210E+03  0.547100E+02  0.411438E-01
  0.609210E+03  0.635800E+02  0.323096E-01
  0.609210E+03  0.858600E+02  0.185689E-01
  0.609210E+03  0.997800E+02  0.172340E-01
  0.609210E+03  0.116290E+03  0.267515E-01
  0.609210E+03  0.135660E+03  0.381224E-01
  0.609210E+03  0.158410E+03  0.380009E-01
  0.609210E+03  0.185180E+03  0.441875E-01
  0.609210E+03  0.216520E+03  0.363541E-01
  0.609210E+03  0.253680E+03  0.367576E-01
  0.609210E+03  0.298010E+03  0.339968E-01
  0.609210E+03  0.351220E+03  0.235571E-01
  0.609210E+03  0.417760E+03  0.343040E-01
  0.609210E+03  0.505930E+03  0.567358E-01
  0.717960E+03  0.300000E+02  0.779116E+00
  0.717960E+03  0.348600E+02  0.424961E+00
  0.717960E+03  0.405100E+02  0.159277E+00
  0.717960E+03  0.470800E+02  0.952628E-01
  0.717960E+03  0.547100E+02  0.591889E-01
  0.717960E+03  0.635800E+02  0.330358E-01
  0.717960E+03  0.738900E+02  0.205195E-01
  0.717960E+03  0.858600E+02  0.198661E-01
  0.717960E+03  0.997800E+02  0.231072E-01
  0.717960E+03  0.116190E+03  0.252263E-01
  0.717960E+03  0.157560E+03  0.315698E-01
  0.717960E+03  0.183480E+03  0.401227E-01
  0.717960E+03  0.213730E+03  0.351234E-01
  0.717960E+03  0.249340E+03  0.204042E-01
  0.717960E+03  0.291340E+03  0.214885E-01
  0.717960E+03  0.341020E+03  0.141417E-01
  0.717960E+03  0.400030E+03  0.126696E-01
  0.717960E+03  0.475800E+03  0.233852E-01
  0.717960E+03  0.577650E+03  0.186674E-01
  0.846110E+03  0.300000E+02  0.874579E+00
  0.846110E+03  0.349300E+02  0.585129E+00
  0.846110E+03  0.406800E+02  0.332538E+00
  0.846110E+03  0.473700E+02  0.177416E+00
  0.846110E+03  0.551600E+02  0.496413E-01
  0.846110E+03  0.642400E+02  0.348893E-01
  0.846110E+03  0.748000E+02  0.317808E-01
  0.846110E+03  0.871000E+02  0.249051E-01
  0.846110E+03  0.101430E+03  0.178955E-01
  0.846110E+03  0.118110E+03  0.195592E-01
  0.846110E+03  0.137540E+03  0.207463E-01
  0.846110E+03  0.160170E+03  0.270053E-01
  0.846110E+03  0.186510E+03  0.303024E-01
  0.846110E+03  0.217190E+03  0.153541E-01
  0.846110E+03  0.252910E+03  0.122672E-01
  0.846110E+03  0.294510E+03  0.114041E-01
  0.846110E+03  0.345530E+03  0.112013E-01
  0.846110E+03  0.405400E+03  0.817640E-02
  0.846110E+03  0.475640E+03  0.690400E-02
  0.846110E+03  0.558060E+03  0.100763E-01
  0.846110E+03  0.654750E+03  0.141099E-01
  0.997140E+03  0.300000E+02  0.184318E+01
  0.997140E+03  0.349300E+02  0.962514E+00
  0.997140E+03  0.406800E+02  0.470641E+00
  0.997140E+03  0.473700E+02  0.205921E+00
  0.997140E+03  0.551600E+02  0.953637E-01
  0.997140E+03  0.642400E+02  0.902991E-01
  0.997140E+03  0.748000E+02  0.592607E-01
  0.997140E+03  0.871000E+02  0.312113E-01
  0.997140E+03  0.101430E+03  0.185712E-01
  0.997140E+03  0.118110E+03  0.192725E-01
  0.997140E+03  0.137540E+03  0.237543E-01
  0.997140E+03  0.160170E+03  0.308796E-01
  0.997140E+03  0.186510E+03  0.271753E-01
  0.997140E+03  0.217190E+03  0.166012E-01
  0.997140E+03  0.254820E+03  0.866660E-02
  0.997140E+03  0.298970E+03  0.107904E-01
  0.997140E+03  0.350770E+03  0.106096E-01
  0.997140E+03  0.411540E+03  0.155717E-01
  0.997140E+03  0.482850E+03  0.112725E-01
  0.997140E+03  0.566510E+03  0.527700E-02
  0.997140E+03  0.664660E+03  0.567300E-02
  0.997140E+03  0.779830E+03  0.114843E-01
