2.00d1	1.4059d-1
2.05d1	1.5867d-1
2.10d1	1.4410d-1
2.15d1	1.0870d-1
2.20d1	1.2918d-1
2.25d1	1.3353d-1
2.30d1	9.5367d-2
2.35d1	9.0399d-2
2.40d1	9.6167d-2
2.45d1	1.2095d-1
2.50d1	1.1211d-1
2.55d1	8.8239d-2
2.60d1	8.2036d-2
2.65d1	7.8975d-2
2.70d1	7.7752d-2
2.75d1	7.6442d-2
2.80d1	7.5630d-2
2.85d1	7.5956d-2
2.90d1	7.7183d-2
2.95d1	7.2303d-2
3.00d1	7.1422d-2
3.05d1	7.3080d-2
3.10d1	7.0101d-2
3.15d1	7.0970d-2
3.20d1	7.3857d-2
3.25d1	7.0708d-2
3.30d1	6.8347d-2
3.35d1	7.0825d-2
3.40d1	6.8214d-2
3.45d1	7.3899d-2
3.50d1	8.6049d-2
3.55d1	1.0546d-1
3.60d1	1.0402d-1
3.65d1	8.7016d-2
3.70d1	7.5552d-2
3.75d1	6.9598d-2
3.80d1	6.5749d-2
3.85d1	6.6825d-2
3.90d1	6.6975d-2
3.95d1	6.8543d-2
4.00d1	6.5130d-2
4.05d1	6.8175d-2
4.10d1	6.6960d-2
4.15d1	7.5579d-2
4.20d1	7.4653d-2
4.25d1	6.5575d-2
4.30d1	6.2276d-2
4.35d1	6.0025d-2
4.40d1	6.0165d-2
4.45d1	6.2430d-2
4.50d1	6.2861d-2
4.55d1	7.0851d-2
4.60d1	6.6916d-2
4.65d1	6.5382d-2
4.70d1	5.8695d-2
4.75d1	6.2038d-2
4.80d1	6.9946d-2
4.85d1	8.5409d-2
4.90d1	9.7782d-2
4.95d1	9.5948d-2
5.00d1	8.3373d-2
5.05d1	6.9109d-2
5.10d1	6.0112d-2
5.15d1	5.6528d-2
5.20d1	5.8768d-2
5.25d1	6.5963d-2
5.30d1	6.8044d-2
5.35d1	6.4492d-2
5.40d1	5.7175d-2
5.45d1	5.6454d-2
5.50d1	5.3435d-2
5.55d1	5.1145d-2
5.60d1	5.4922d-2
5.65d1	5.9627d-2
5.70d1	5.7637d-2
5.75d1	5.2562d-2
5.80d1	4.8641d-2
5.85d1	4.4682d-2
5.90d1	4.2955d-2
5.95d1	3.9832d-2
6.00d1	4.0902d-2
6.05d1	4.0047d-2
6.10d1	4.2942d-2
6.15d1	4.5332d-2
6.20d1	5.1563d-2
6.25d1	5.5803d-2
