  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.178368E-03 -0.157150E+00  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.777778E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.138730E-03 -0.122227E+00  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.555556E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.990932E-04 -0.873053E-01  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.333333E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.594559E-04 -0.523832E-01  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.111111E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.198186E-04 -0.174611E-01  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.111111E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.198186E-04  0.174611E-01  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.333333E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.594559E-04  0.523832E-01  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.555556E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.990932E-04  0.873053E-01  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.777778E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.138730E-03  0.122227E+00  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.100000E-01  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.100800E+06 -0.638889E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00 -0.178368E-03  0.157150E+00  0.492844E+02  0.829853E+02  0.161943E+03  0.257730E+04  0.257745E+04  0.118172E+02  0.120970E+03  0.241632E+03  0.423121E+03  0.439518E+03  0.239109E+03  0.434263E+03  0.919551E+03  0.110397E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210069E+03  0.190310E+03
  0.500000E+00 -0.800000E-02  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.102080E+06 -0.537896E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.202469E-03 -0.196436E+00  0.485112E+02  0.798126E+02  0.158983E+03  0.257717E+04  0.257741E+04  0.879209E+01  0.120988E+03  0.241655E+03  0.423028E+03  0.439550E+03  0.239108E+03  0.434260E+03  0.919499E+03  0.110389E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210068E+03  0.190310E+03
  0.500000E+00 -0.800000E-02  0.700000E+01  0.400000E+03  0.250000E+03  0.250000E+04 -0.100000E+03 -0.102080E+06 -0.537896E+07  0.260000E+04  0.900000E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.777778E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.157476E-03 -0.152784E+00  0.485112E+02  0.798126E+02  0.158983E+03  0.257717E+04  0.257741E+04  0.879209E+01  0.120988E+03  0.241655E+03  0.423028E+03  0.439550E+03  0.239108E+03  0.434260E+03  0.919499E+03  0.110389E+04  0.102114E+04  0.101871E+04  0.199147E+03  0.210068E+03  0.190310E+03
