  0.499793E+00  0.000000E+00  0.686787E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.842000E+01  0.933358E+02  0.121232E+03  0.257302E+04  0.257313E+04  0.359798E+01  0.120011E+03  0.237278E+03  0.396845E+03  0.416758E+03  0.233961E+03  0.411191E+03  0.918661E+03  0.110382E+04  0.102154E+04  0.101756E+04  0.200165E+03  0.209080E+03  0.190331E+03
  0.497083E+00  0.000000E+00  0.689370E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.147649E+02  0.929640E+02  0.121633E+03  0.257296E+04  0.257308E+04  0.354492E+01  0.120005E+03  0.237271E+03  0.396712E+03  0.416688E+03  0.233981E+03  0.411175E+03  0.918635E+03  0.110383E+04  0.102151E+04  0.101759E+04  0.200124E+03  0.209122E+03  0.190327E+03
  0.502874E+00  0.000000E+00  0.697420E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.161826E+02  0.916128E+02  0.123529E+03  0.257283E+04  0.257295E+04  0.355658E+01  0.120045E+03  0.237384E+03  0.396948E+03  0.416742E+03  0.234039E+03  0.411105E+03  0.918555E+03  0.110383E+04  0.102141E+04  0.101768E+04  0.199998E+03  0.209251E+03  0.190318E+03
  0.485303E+00  0.000000E+00  0.692093E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.249576E+02  0.923777E+02  0.121860E+03  0.257288E+04  0.257299E+04  0.338157E+01  0.119965E+03  0.237178E+03  0.396172E+03  0.416445E+03  0.234004E+03  0.411171E+03  0.918609E+03  0.110384E+04  0.102148E+04  0.101763E+04  0.200081E+03  0.209169E+03  0.190322E+03
  0.498831E+00  0.000000E+00  0.703338E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.229664E+02  0.902170E+02  0.124856E+03  0.257272E+04  0.257283E+04  0.346440E+01  0.120041E+03  0.237387E+03  0.396742E+03  0.416622E+03  0.234083E+03  0.411067E+03  0.918497E+03  0.110384E+04  0.102134E+04  0.101775E+04  0.199904E+03  0.209348E+03  0.190310E+03
  0.497977E+00  0.000000E+00  0.698863E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.209171E+02  0.912562E+02  0.123714E+03  0.257280E+04  0.257291E+04  0.348633E+01  0.120028E+03  0.237347E+03  0.396719E+03  0.416637E+03  0.234050E+03  0.411102E+03  0.918541E+03  0.110384E+04  0.102140E+04  0.101770E+04  0.199975E+03  0.209276E+03  0.190316E+03
  0.506423E+00  0.000000E+00  0.704510E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.186144E+02  0.899495E+02  0.125450E+03  0.257270E+04  0.257282E+04  0.354748E+01  0.120073E+03  0.237469E+03  0.397086E+03  0.416762E+03  0.234089E+03  0.411047E+03  0.918484E+03  0.110384E+04  0.102133E+04  0.101776E+04  0.199886E+03  0.209365E+03  0.190310E+03
  0.503973E+00  0.000000E+00  0.699517E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.168944E+02  0.911594E+02  0.124076E+03  0.257280E+04  0.257292E+04  0.355450E+01  0.120053E+03  0.237410E+03  0.396991E+03  0.416749E+03  0.234054E+03  0.411088E+03  0.918534E+03  0.110383E+04  0.102139E+04  0.101770E+04  0.199965E+03  0.209285E+03  0.190316E+03
  0.505355E+00  0.000000E+00  0.700743E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.166833E+02  0.908837E+02  0.124432E+03  0.257278E+04  0.257290E+04  0.356231E+01  0.120061E+03  0.237432E+03  0.397050E+03  0.416767E+03  0.234062E+03  0.411077E+03  0.918522E+03  0.110383E+04  0.102138E+04  0.101772E+04  0.199946E+03  0.209304E+03  0.190315E+03
  0.498047E+00  0.000000E+00  0.708568E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.260794E+02  0.888517E+02  0.126194E+03  0.257262E+04  0.257273E+04  0.341791E+01  0.120048E+03  0.237415E+03  0.396688E+03  0.416571E+03  0.234120E+03  0.411029E+03  0.918444E+03  0.110384E+04  0.102128E+04  0.101780E+04  0.199822E+03  0.209432E+03  0.190304E+03
