  0.420000E+00  0.150000E+01  0.986726E+02  0.101728E-02  0.757506E+03  0.315423E-02  0.535031E+03  0.963294E+00  0.757092E+03  0.104139E+03  0.985667E+00  0.971001E-02  0.118472E-04  0.199462E+03  0.735841E-02  0.361979E-01  0.464846E-04  0.592207E+03  0.146021E-03  0.996778E+00  0.269048E-02  0.198792E+03  0.648426E+03  0.656407E+03  0.510560E+03  0.110447E+03  0.214012E+03  0.107224E+03
  0.417723E+00  0.150564E+01  0.983393E+02  0.104806E-02  0.753511E+03  0.327457E-02  0.530580E+03  0.963935E+00  0.753109E+03  0.104115E+03  0.985514E+00  0.982005E-02  0.122605E-04  0.199370E+03  0.744667E-02  0.366113E-01  0.482128E-04  0.589581E+03  0.149699E-03  0.996762E+00  0.269393E-02  0.198692E+03  0.648442E+03  0.656410E+03  0.511153E+03  0.110477E+03  0.213988E+03  0.107777E+03
  0.418453E+00  0.148307E+01  0.990136E+02  0.885208E-03  0.769906E+03  0.269395E-02  0.549873E+03  0.962316E+00  0.769442E+03  0.104209E+03  0.986127E+00  0.938093E-02  0.102254E-04  0.199742E+03  0.709402E-02  0.349614E-01  0.398452E-04  0.600157E+03  0.135361E-03  0.996935E+00  0.257107E-02  0.199091E+03  0.648376E+03  0.656397E+03  0.508737E+03  0.110354E+03  0.214089E+03  0.107384E+03
  0.423328E+00  0.150039E+01  0.989235E+02  0.103930E-02  0.757273E+03  0.322052E-02  0.534328E+03  0.962930E+00  0.756866E+03  0.104137E+03  0.985659E+00  0.971567E-02  0.120775E-04  0.199458E+03  0.736302E-02  0.362195E-01  0.474025E-04  0.592136E+03  0.146205E-03  0.996732E+00  0.273621E-02  0.198787E+03  0.648426E+03  0.656407E+03  0.510586E+03  0.110448E+03  0.214010E+03  0.106532E+03
  0.408536E+00  0.148893E+01  0.980647E+02  0.876117E-03  0.765429E+03  0.269233E-02  0.545859E+03  0.963912E+00  0.764963E+03  0.104183E+03  0.985961E+00  0.949978E-02  0.102240E-04  0.199639E+03  0.718924E-02  0.354068E-01  0.399164E-04  0.597047E+03  0.139196E-03  0.997011E+00  0.248165E-02  0.198979E+03  0.648395E+03  0.656401E+03  0.509417E+03  0.110387E+03  0.214064E+03  0.109589E+03
  0.419924E+00  0.151312E+01  0.983011E+02  0.112186E-02  0.748369E+03  0.353619E-02  0.524189E+03  0.964167E+00  0.747997E+03  0.104086E+03  0.985314E+00  0.996347E-02  0.131527E-04  0.199252E+03  0.756189E-02  0.371508E-01  0.518873E-04  0.586318E+03  0.154533E-03  0.996671E+00  0.276715E-02  0.198566E+03  0.648462E+03  0.656414E+03  0.511908E+03  0.110517E+03  0.213954E+03  0.107431E+03
  0.419205E+00  0.150349E+01  0.985137E+02  0.103988E-02  0.755032E+03  0.323884E-02  0.532196E+03  0.963621E+00  0.754627E+03  0.104124E+03  0.985573E+00  0.977779E-02  0.121386E-04  0.199406E+03  0.741279E-02  0.364526E-01  0.476946E-04  0.590596E+03  0.148282E-03  0.996760E+00  0.270071E-02  0.198730E+03  0.648436E+03  0.656409E+03  0.510926E+03  0.110465E+03  0.213997E+03  0.107437E+03
  0.426316E+00  0.151564E+01  0.987181E+02  0.118420E-02  0.746725E+03  0.373753E-02  0.521417E+03  0.963598E+00  0.746375E+03  0.104077E+03  0.985251E+00  0.100089E-01  0.138380E-04  0.199215E+03  0.759860E-02  0.373224E-01  0.546642E-04  0.585410E+03  0.156057E-03  0.996564E+00  0.286876E-02  0.198527E+03  0.648468E+03  0.656416E+03  0.512137E+03  0.110529E+03  0.213942E+03  0.106173E+03
  0.424253E+00  0.150490E+01  0.988681E+02  0.108082E-02  0.754097E+03  0.336671E-02  0.530445E+03  0.963125E+00  0.753707E+03  0.104119E+03  0.985538E+00  0.980260E-02  0.125810E-04  0.199386E+03  0.743287E-02  0.365464E-01  0.494725E-04  0.590112E+03  0.149092E-03  0.996682E+00  0.277563E-02  0.198710E+03  0.648439E+03  0.656410E+03  0.511052E+03  0.110473E+03  0.213990E+03  0.106406E+03
  0.431877E+00  0.149014E+01  0.999030E+02  0.100673E-02  0.764781E+03  0.307373E-02  0.542148E+03  0.961196E+00  0.764360E+03  0.104181E+03  0.985942E+00  0.951249E-02  0.115677E-04  0.199631E+03  0.720004E-02  0.354568E-01  0.452285E-04  0.597174E+03  0.139538E-03  0.996706E+00  0.278523E-02  0.198974E+03  0.648396E+03  0.656401E+03  0.509460E+03  0.110392E+03  0.214054E+03  0.104595E+03
