  0.550000E+03  0.500000E+03 -0.390000E+03  0.117379E-03  0.476485E-04  0.500000E+00  0.310000E+00  0.144444E+01  0.133588E+04  0.677335E+05 -0.511649E+10  0.115383E+03  0.318321E-03  0.176607E+04  0.385009E-02  0.128159E+04  0.993303E+00  0.176700E+04  0.212138E+03  0.998202E+00  0.157453E-02  0.548501E-06  0.408970E+03  0.335601E-03  0.746880E-02  0.277335E-05  0.131894E+04  0.251891E-04  0.999065E+00  0.841428E-03  0.408908E+03  0.118663E+04  0.114747E+04  0.761775E+03  0.580347E+03  0.638857E+03  0.216677E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.911572E-04  0.384629E-04  0.500000E+00  0.310000E+00  0.146667E+01  0.130698E+04  0.122294E+05 -0.469033E+10  0.115070E+03  0.339416E-03  0.172436E+04  0.435876E-02  0.126047E+04  0.992789E+00  0.172536E+04  0.211803E+03  0.998109E+00  0.165662E-02  0.650107E-06  0.408139E+03  0.355660E-03  0.791528E-02  0.332461E-05  0.129083E+04  0.282384E-04  0.999019E+00  0.876205E-03  0.408073E+03  0.118606E+04  0.114707E+04  0.762693E+03  0.580050E+03  0.638810E+03  0.205809E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.764687E-04  0.331253E-04  0.500000E+00  0.310000E+00  0.148889E+01  0.128146E+04 -0.352997E+05 -0.433617E+10  0.114766E+03  0.361024E-03  0.168736E+04  0.488834E-02  0.124247E+04  0.992252E+00  0.168844E+04  0.211526E+03  0.998022E+00  0.173407E-02  0.759875E-06  0.407435E+03  0.374497E-03  0.834139E-02  0.392766E-05  0.126608E+04  0.313938E-04  0.998975E+00  0.908392E-03  0.407367E+03  0.118562E+04  0.114676E+04  0.763973E+03  0.579863E+03  0.638746E+03  0.196517E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.693491E-04  0.307420E-04  0.500000E+00  0.310000E+00  0.151111E+01  0.125845E+04 -0.765672E+05 -0.403426E+10  0.114469E+03  0.383334E-03  0.165389E+04  0.544033E-02  0.122662E+04  0.991691E+00  0.165506E+04  0.211289E+03  0.997938E+00  0.180831E-02  0.878453E-06  0.406819E+03  0.392482E-03  0.875420E-02  0.458711E-05  0.124379E+04  0.346620E-04  0.998933E+00  0.938699E-03  0.406748E+03  0.118527E+04  0.114651E+04  0.765412E+03  0.579735E+03  0.638677E+03  0.188414E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.132251E-03  0.599678E-04  0.522222E+00  0.310000E+00  0.144444E+01  0.134266E+04  0.229469E+06 -0.499781E+10  0.115587E+03  0.480128E-03  0.177205E+04  0.832664E-02  0.121889E+04  0.994670E+00  0.177355E+04  0.212432E+03  0.998224E+00  0.155567E-02  0.646142E-06  0.409607E+03  0.330009E-03  0.737123E-02  0.331546E-05  0.132601E+04  0.249404E-04  0.998954E+00  0.952528E-03  0.409546E+03  0.118712E+04  0.114779E+04  0.765332E+03  0.580864E+03  0.638779E+03  0.224658E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.101761E-03  0.490630E-04  0.522222E+00  0.310000E+00  0.146667E+01  0.131166E+04  0.159820E+06 -0.453792E+10  0.115228E+03  0.511742E-03  0.172746E+04  0.943544E-02  0.119686E+04  0.994289E+00  0.172908E+04  0.212043E+03  0.998126E+00  0.164257E-02  0.771083E-06  0.408658E+03  0.351367E-03  0.784278E-02  0.400615E-05  0.129583E+04  0.280328E-04  0.998901E+00  0.994846E-03  0.408594E+03  0.118642E+04  0.114729E+04  0.765483E+03  0.580386E+03  0.638782E+03  0.213004E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.881952E-04  0.437046E-04  0.522222E+00  0.310000E+00  0.148889E+01  0.128509E+04  0.101464E+06 -0.416844E+10  0.114877E+03  0.543384E-03  0.168894E+04  0.105715E-01  0.117895E+04  0.993898E+00  0.169070E+04  0.211732E+03  0.998035E+00  0.172244E-02  0.904498E-06  0.407881E+03  0.370871E-03  0.828139E-02  0.475331E-05  0.127003E+04  0.312066E-04  0.998851E+00  0.103294E-02  0.407814E+03  0.118591E+04  0.114693E+04  0.766326E+03  0.580102E+03  0.638742E+03  0.203275E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.721948E-04  0.363054E-04  0.522222E+00  0.310000E+00  0.151111E+01  0.126149E+04  0.515483E+05 -0.386010E+10  0.114531E+03  0.575654E-03  0.165457E+04  0.117446E-01  0.116359E+04  0.993494E+00  0.165648E+04  0.211472E+03  0.997951E+00  0.179795E-02  0.104781E-05  0.407216E+03  0.389213E-03  0.870065E-02  0.556606E-05  0.124717E+04  0.344804E-04  0.998804E+00  0.106828E-02  0.407147E+03  0.118551E+04  0.114664E+04  0.767486E+03  0.579916E+03  0.638685E+03  0.194910E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.122719E-03  0.666159E-04  0.544444E+00  0.310000E+00  0.146667E+01  0.131903E+04  0.316729E+06 -0.451658E+10  0.114906E+03  0.745258E-03  0.173352E+04  0.276069E-01  0.114066E+04  0.995262E+00  0.173668E+04  0.212364E+03  0.998151E+00  0.162076E-02  0.899759E-06  0.409348E+03  0.344895E-03  0.772880E-02  0.474582E-05  0.130351E+04  0.277279E-04  0.998779E+00  0.111766E-02  0.409285E+03  0.118692E+04  0.114762E+04  0.769318E+03  0.580995E+03  0.638676E+03  0.222988E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.966453E-04  0.549010E-04  0.544444E+00  0.310000E+00  0.148889E+01  0.129027E+04  0.242239E+06 -0.410082E+10  0.114503E+03  0.791775E-03  0.169181E+04  0.307861E-01  0.112168E+04  0.994951E+00  0.169523E+04  0.211997E+03  0.998055E+00  0.170604E-02  0.106318E-05  0.408449E+03  0.365870E-03  0.819585E-02  0.567910E-05  0.127554E+04  0.309534E-04  0.998721E+00  0.116415E-02  0.408383E+03  0.118628E+04  0.114716E+04  0.769369E+03  0.580508E+03  0.638697E+03  0.212472E+03
