  0.499793E+00  0.000000E+00  0.643792E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.110281E+06  0.226787E+06  0.617462E+02  0.960502E+00  0.122748E+03  0.384899E-01  0.818748E+01  0.998884E+00  0.256252E+04  0.383113E+01  0.634285E-02  0.501784E-01  0.938647E+00  0.119901E+03  0.970870E+00  0.195265E-01  0.838570E-02  0.236747E+03  0.855109E-02  0.137213E+00  0.103788E-01  0.233368E+03  0.843738E+03  0.102407E+04  0.919045E+03  0.200754E+03  0.190286E+03  0.457186E+03
  0.499793E+00  0.000000E+00  0.687282E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.138969E+05 -0.124231E+06  0.619227E+02  0.969258E+00  0.122387E+03  0.297218E-01  0.818916E+01  0.998883E+00  0.256234E+04  0.346655E+01  0.635224E-02  0.502014E-01  0.938591E+00  0.119999E+03  0.971301E+00  0.192119E-01  0.837402E-02  0.237100E+03  0.817459E-02  0.136074E+00  0.105018E-01  0.233735E+03  0.843728E+03  0.102406E+04  0.918037E+03  0.200067E+03  0.190227E+03  0.175400E+02
  0.499793E+00  0.000000E+00  0.647555E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.989234E+05  0.194682E+06  0.627361E+02  0.971636E+00  0.122220E+03  0.273549E-01  0.818783E+01  0.998884E+00  0.256250E+04  0.379771E+01  0.634392E-02  0.501807E-01  0.938642E+00  0.119910E+03  0.970910E+00  0.194975E-01  0.838491E-02  0.236779E+03  0.851623E-02  0.137109E+00  0.103904E-01  0.233401E+03  0.843736E+03  0.102407E+04  0.918914E+03  0.200695E+03  0.190281E+03  0.327384E+03
  0.499793E+00  0.000000E+00  0.646639E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.101676E+06  0.202465E+06  0.625135E+02  0.969061E+00  0.122340E+03  0.299302E-01  0.818775E+01  0.998884E+00  0.256251E+04  0.380581E+01  0.634366E-02  0.501801E-01  0.938643E+00  0.119908E+03  0.970900E+00  0.195045E-01  0.838511E-02  0.236771E+03  0.852467E-02  0.137134E+00  0.103876E-01  0.233393E+03  0.843737E+03  0.102407E+04  0.918945E+03  0.200710E+03  0.190282E+03  0.562290E+03
  0.499793E+00  0.000000E+00  0.642550E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.114055E+06  0.237456E+06  0.613757E+02  0.956532E+00  0.122942E+03  0.424609E-01  0.818735E+01  0.998884E+00  0.256252E+04  0.384223E+01  0.634249E-02  0.501777E-01  0.938649E+00  0.119898E+03  0.970857E+00  0.195361E-01  0.838595E-02  0.236736E+03  0.856269E-02  0.137247E+00  0.103750E-01  0.233357E+03  0.843738E+03  0.102407E+04  0.919088E+03  0.200774E+03  0.190288E+03  0.255353E+03
  0.499793E+00  0.000000E+00  0.647982E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.976415E+05  0.191059E+06  0.628359E+02  0.972805E+00  0.122166E+03  0.261856E-01  0.818787E+01  0.998884E+00  0.256250E+04  0.379394E+01  0.634404E-02  0.501809E-01  0.938641E+00  0.119911E+03  0.970914E+00  0.194942E-01  0.838482E-02  0.236783E+03  0.851230E-02  0.137097E+00  0.103917E-01  0.233405E+03  0.843736E+03  0.102407E+04  0.918899E+03  0.200688E+03  0.190280E+03  0.273983E+03
  0.499793E+00  0.000000E+00  0.685299E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.855599E+04 -0.109134E+06  0.623996E+02  0.974087E+00  0.122156E+03  0.248931E-01  0.818920E+01  0.998883E+00  0.256234E+04  0.348220E+01  0.635194E-02  0.502004E-01  0.938593E+00  0.119995E+03  0.971283E+00  0.192253E-01  0.837466E-02  0.237084E+03  0.819058E-02  0.136123E+00  0.104966E-01  0.233719E+03  0.843728E+03  0.102406E+04  0.918050E+03  0.200099E+03  0.190229E+03  0.183881E+02
  0.499793E+00  0.000000E+00  0.643050E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.112536E+06  0.233160E+06  0.615273E+02  0.958145E+00  0.122863E+03  0.408475E-01  0.818740E+01  0.998884E+00  0.256252E+04  0.383776E+01  0.634263E-02  0.501780E-01  0.938648E+00  0.119899E+03  0.970862E+00  0.195322E-01  0.838585E-02  0.236740E+03  0.855802E-02  0.137233E+00  0.103765E-01  0.233361E+03  0.843738E+03  0.102407E+04  0.919071E+03  0.200766E+03  0.190287E+03  0.310483E+03
  0.499793E+00  0.000000E+00  0.687866E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.154639E+05 -0.128661E+06  0.617747E+02  0.967784E+00  0.122458E+03  0.311962E-01  0.818915E+01  0.998883E+00  0.256233E+04  0.346196E+01  0.635233E-02  0.502016E-01  0.938590E+00  0.120001E+03  0.971306E+00  0.192080E-01  0.837383E-02  0.237104E+03  0.816991E-02  0.136060E+00  0.105033E-01  0.233739E+03  0.843728E+03  0.102406E+04  0.918034E+03  0.200058E+03  0.190226E+03  0.173053E+02
  0.499793E+00  0.000000E+00  0.688008E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.158438E+05 -0.129735E+06  0.617383E+02  0.967423E+00  0.122476E+03  0.315573E-01  0.818915E+01  0.998883E+00  0.256233E+04  0.346084E+01  0.635235E-02  0.502017E-01  0.938590E+00  0.120001E+03  0.971308E+00  0.192070E-01  0.837379E-02  0.237105E+03  0.816877E-02  0.136056E+00  0.105036E-01  0.233741E+03  0.843728E+03  0.102406E+04  0.918033E+03  0.200056E+03  0.190226E+03  0.172494E+02
  0.499793E+00  0.000000E+00  0.643106E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.112363E+06  0.232673E+06  0.615444E+02  0.958327E+00  0.122854E+03  0.406656E-01  0.818741E+01  0.998884E+00  0.256252E+04  0.383725E+01  0.634265E-02  0.501780E-01  0.938648E+00  0.119899E+03  0.970863E+00  0.195318E-01  0.838584E-02  0.236741E+03  0.855749E-02  0.137232E+00  0.103767E-01  0.233362E+03  0.843738E+03  0.102407E+04  0.919069E+03  0.200765E+03  0.190287E+03  0.318288E+03
  0.499793E+00  0.000000E+00  0.689205E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.190476E+05 -0.138791E+06  0.614227E+02  0.964321E+00  0.122627E+03  0.346588E-01  0.818912E+01  0.998883E+00  0.256233E+04  0.345146E+01  0.635253E-02  0.502022E-01  0.938589E+00  0.120003E+03  0.971319E+00  0.191990E-01  0.837340E-02  0.237114E+03  0.815919E-02  0.136027E+00  0.105067E-01  0.233750E+03  0.843728E+03  0.102406E+04  0.918027E+03  0.200037E+03  0.190224E+03  0.167908E+02
  0.499793E+00  0.000000E+00  0.687945E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.156759E+05 -0.129260E+06  0.617544E+02  0.967582E+00  0.122468E+03  0.313975E-01  0.818915E+01  0.998883E+00  0.256233E+04  0.346134E+01  0.635234E-02  0.502017E-01  0.938590E+00  0.120001E+03  0.971307E+00  0.192075E-01  0.837381E-02  0.237105E+03  0.816927E-02  0.136058E+00  0.105035E-01  0.233740E+03  0.843728E+03  0.102406E+04  0.918033E+03  0.200057E+03  0.190226E+03  0.172741E+02
  0.499793E+00  0.000000E+00  0.642770E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.113385E+06  0.235562E+06  0.614430E+02  0.957245E+00  0.122907E+03  0.417471E-01  0.818737E+01  0.998884E+00  0.256252E+04  0.384026E+01  0.634255E-02  0.501778E-01  0.938649E+00  0.119899E+03  0.970859E+00  0.195344E-01  0.838591E-02  0.236738E+03  0.856063E-02  0.137241E+00  0.103756E-01  0.233358E+03  0.843738E+03  0.102407E+04  0.919081E+03  0.200770E+03  0.190288E+03  0.277037E+03
  0.499793E+00  0.000000E+00  0.642709E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.113571E+06  0.236087E+06  0.614244E+02  0.957048E+00  0.122917E+03  0.419447E-01  0.818737E+01  0.998884E+00  0.256252E+04  0.384081E+01  0.634253E-02  0.501778E-01  0.938649E+00  0.119898E+03  0.970859E+00  0.195349E-01  0.838592E-02  0.236737E+03  0.856120E-02  0.137243E+00  0.103755E-01  0.233358E+03  0.843738E+03  0.102407E+04  0.919083E+03  0.200771E+03  0.190288E+03  0.270660E+03
  0.499793E+00  0.000000E+00  0.646720E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.101433E+06  0.201777E+06  0.625336E+02  0.969292E+00  0.122329E+03  0.296991E-01  0.818776E+01  0.998884E+00  0.256251E+04  0.380510E+01  0.634369E-02  0.501802E-01  0.938643E+00  0.119908E+03  0.970901E+00  0.195039E-01  0.838509E-02  0.236772E+03  0.852393E-02  0.137132E+00  0.103878E-01  0.233394E+03  0.843737E+03  0.102407E+04  0.918943E+03  0.200708E+03  0.190282E+03  0.528794E+03
  0.499793E+00  0.000000E+00  0.643882E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.110007E+06  0.226013E+06  0.617723E+02  0.960786E+00  0.122734E+03  0.382064E-01  0.818749E+01  0.998884E+00  0.256252E+04  0.383032E+01  0.634288E-02  0.501785E-01  0.938647E+00  0.119901E+03  0.970871E+00  0.195258E-01  0.838568E-02  0.236747E+03  0.855025E-02  0.137210E+00  0.103791E-01  0.233368E+03  0.843738E+03  0.102407E+04  0.919041E+03  0.200753E+03  0.190286E+03  0.485072E+03
