  240d0   60d0    0.77577d-1
  240d0   70d0    0.71489d-1
  240d0   75d0    0.68511d-1
  240d0   80d0    0.80733d-1
  240d0   85d0    0.52987d-1
  240d0   90d0    0.44751d-1
  240d0   95d0    0.45049d-1
  240d0   100d0   0.42687d-1
  240d0   110d0   0.37405d-1
  280d0   60d0    0.43907d-1
  280d0   70d0    0.41117d-1
  280d0   75d0    0.43563d-1
  280d0   80d0    0.45326d-1
  280d0   85d0    0.50165d-1
  280d0   90d0    0.47392d-1
  280d0   95d0    0.46392d-1
  280d0   100d0   0.49281d-1
  280d0   110d0   0.62631d-1
  280d0   120d0   0.57416d-1
  280d0   130d0   0.53834d-1
  280d0   150d0   0.45165d-1
  320d0   60d0    0.33389d-1
  320d0   70d0    0.35098d-1
  320d0   75d0    0.38314d-1
  320d0   80d0    0.39342d-1
  320d0   85d0    0.30277d-1
  320d0   90d0    0.29079d-1
  320d0   95d0    0.31273d-1
  320d0   100d0   0.32537d-1
  320d0   110d0   0.32926d-1
  320d0   120d0   0.30506d-1
  320d0   130d0   0.30692d-1
  320d0   150d0   0.42328d-1
  320d0   170d0   0.80941d-1
  320d0   190d0   0.74433d-1
  360d0   60d0    0.19780d-1
  360d0   70d0    0.20622d-1
  360d0   75d0    0.24513d-1
  360d0   80d0    0.24853d-1
  360d0   85d0    0.15026d-1
  360d0   90d0    0.16202d-1
  360d0   95d0    0.16353d-1
  360d0   100d0   0.18031d-1
  360d0   110d0   0.20625d-1
  360d0   120d0   0.19618d-1
  360d0   130d0   0.20846d-1
  360d0   150d0   0.33269d-1
  360d0   170d0   0.40059d-1
  360d0   190d0   0.43704d-1
  400d0   60d0    0.81625d-2
  400d0   70d0    0.83785d-2
  400d0   75d0    0.86325d-2
  400d0   80d0    0.90730d-2
  400d0   85d0    0.15083d-1
  400d0   90d0    0.15383d-1
  400d0   95d0    0.15461d-1
  400d0   100d0   0.16786d-1
  400d0   110d0   0.10545d-1
  400d0   120d0   0.10152d-1
  400d0   130d0   0.11144d-1
  400d0   150d0   0.15857d-1
  400d0   170d0   0.18580d-1
  400d0   190d0   0.20556d-1
  400d0   250d0   0.67840d-1
  450d0   60d0    0.42480d-2
  450d0   70d0    0.43701d-2
  450d0   75d0    0.43820d-2
  450d0   80d0    0.45657d-2
  450d0   85d0    0.53806d-2
  450d0   90d0    0.54656d-2
  450d0   95d0    0.55603d-2
  450d0   100d0   0.56030d-2
  450d0   110d0   0.75601d-2
  450d0   120d0   0.74860d-2
  450d0   130d0   0.77436d-2
  450d0   150d0   0.96452d-2
  450d0   170d0   0.11391d-1
  450d0   190d0   0.12141d-1
  450d0   250d0   0.29398d-1
  450d0   300d0   0.84802d-1
  500d0   60d0    0.33217d-2
  500d0   70d0    0.33627d-2
  500d0   75d0    0.33948d-2
  500d0   80d0    0.34368d-2
  500d0   85d0    0.40934d-2
  500d0   90d0    0.39704d-2
  500d0   95d0    0.40354d-2
  500d0   100d0   0.43488d-2
  500d0   110d0   0.46542d-2
  500d0   120d0   0.46827d-2
  500d0   130d0   0.47480d-2
  500d0   150d0   0.51926d-2
  500d0   170d0   0.68649d-2
  500d0   190d0   0.71905d-2
  500d0   250d0   0.10946d-1
  500d0   300d0   0.27797d-1
  500d0   350d0   0.54061d-1
  550d0   60d0    0.33954d-2
  550d0   70d0    0.33391d-2
  550d0   75d0    0.33091d-2
  550d0   80d0    0.33662d-2
  550d0   85d0    0.28903d-2
  550d0   90d0    0.29777d-2
  550d0   95d0    0.29237d-2
  550d0   100d0   0.29471d-2
  550d0   110d0   0.40492d-2
  550d0   120d0   0.41378d-2
  550d0   130d0   0.41017d-2
  550d0   150d0   0.44009d-2
  550d0   170d0   0.70533d-2
  550d0   190d0   0.69204d-2
  550d0   250d0   0.90338d-2
  550d0   300d0   0.14322d-1
