3.5000d0	5.2084d-4
3.6135d0	4.4869d-4
3.7004d0	7.0032d-4
3.9051d0	3.9885d-4
4.0114d0	4.7360d-4
4.1054d0	4.0297d-4
4.2116d0	4.3580d-4
4.3175d0	4.2777d-4
4.4125d0	2.5877d-4
4.5196d0	2.6869d-4
4.6083d0	3.2497d-4
4.7078d0	4.5936d-4
4.8080d0	4.7140d-4
4.9019d0	5.4919d-4
5.0073d0	3.6404d-4
5.1092d0	2.8548d-4
5.2115d0	4.3076d-4
5.3128d0	2.2167d-4
5.5187d0	5.5271d-4
5.6215d0	5.0324d-4
5.7262d0	2.4634d-4
5.9061d0	3.7636d-4
6.0107d0	3.6031d-4
6.1136d0	4.1717d-4
6.2161d0	1.9808d-4
6.3325d0	2.6085d-4
6.4249d0	4.9752d-4
6.5312d0	4.7274d-4
6.7149d0	3.1190d-4
6.8201d0	3.1312d-4
6.9187d0	3.5367d-4
7.0186d0	4.2389d-4
7.1250d0	4.3453d-4
7.2362d0	4.0882d-4
7.3316d0	2.1581d-4
7.4323d0	1.9166d-4
7.5434d0	1.8947d-4
7.7258d0	1.3067d-4
7.8977d0	3.2038d-4
7.9574d0	2.8985d-4
8.0402d0	3.1506d-4
8.2173d0	3.9718d-4
8.3269d0	4.1489d-4
8.5296d0	3.7625d-4
8.6312d0	3.3204d-4
8.7515d0	2.3775d-4
8.9365d0	1.6805d-4
9.0426d0	1.8470d-4
9.1325d0	1.9156d-4
9.2389d0	1.9355d-4
9.3347d0	2.6315d-4
9.4370d0	2.9713d-4
9.5398d0	2.6847d-4
9.6583d0	2.5581d-4
9.7533d0	2.5612d-4
9.8355d0	3.0413d-4
9.9487d0	2.8480d-4
1.0148d1	2.8239d-4
1.0248d1	2.5976d-4
1.0348d1	2.1634d-4
1.0447d1	1.9198d-4
1.0554d1	1.7458d-4
1.0652d1	1.7458d-4
1.0751d1	1.8047d-4
1.0838d1	2.0105d-4
1.0945d1	2.0417d-4
1.1037d1	1.8268d-4
1.1152d1	1.6676d-4
1.1243d1	1.7183d-4
1.1351d1	1.9564d-4
1.1413d1	2.6410d-4
1.1473d1	2.2922d-4
1.1550d1	3.1271d-4
1.1742d1	5.4082d-4
1.1851d1	5.6734d-4
1.1964d1	5.5611d-4
1.2052d1	5.3003d-4
1.2146d1	5.2627d-4
1.2343d1	4.8016d-4
1.2453d1	4.4065d-4
1.2560d1	4.1813d-4
1.2839d1	2.6732d-4
1.2964d1	2.2111d-4
1.3053d1	2.2624d-4
1.3159d1	2.6805d-4
1.3255d1	2.9477d-4
1.3351d1	3.0489d-4
1.3532d1	2.8829d-4
1.3663d1	2.6829d-4
1.3759d1	2.9300d-4
1.3960d1	4.4244d-4
1.4067d1	4.5848d-4
1.4171d1	4.2912d-4
1.4352d1	2.4577d-4
1.4465d1	2.2215d-4
1.4563d1	2.3259d-4
1.4668d1	2.4046d-4
1.4774d1	2.3237d-4
1.4869d1	1.9961d-4
1.4981d1	2.0406d-4
1.5074d1	2.0938d-4
1.5258d1	2.6878d-4
1.5376d1	2.9643d-4
1.5474d1	3.0706d-4
1.5667d1	2.6520d-4
1.5785d1	2.7215d-4
1.5870d1	2.0701d-4
1.5972d1	1.6904d-4
1.6067d1	2.1830d-4
1.6176d1	2.1830d-4
1.6268d1	2.3384d-4
1.6389d1	2.9771d-4
1.6474d1	3.9679d-4
1.6579d1	4.7193d-4
1.6681d1	4.9671d-4
1.6870d1	4.4706d-4
1.6979d1	3.9023d-4
1.7087d1	3.4780d-4
1.7175d1	3.2689d-4
1.7284d1	3.3545d-4
1.7387d1	3.1409d-4
1.7495d1	3.0992d-4
1.7587d1	2.6022d-4
1.7686d1	2.5325d-4
1.7792d1	2.5023d-4
1.7876d1	2.7355d-4
1.7991d1	2.7742d-4
1.8091d1	2.7523d-4
1.8277d1	2.6731d-4
1.8391d1	2.7225d-4
1.8490d1	2.3736d-4
1.8583d1	2.5358d-4
1.8690d1	2.4824d-4
1.8786d1	2.6254d-4
1.8875d1	2.8866d-4
1.8988d1	3.0512d-4
1.9103d1	2.9986d-4
1.9178d1	2.7608d-4
1.9295d1	2.8241d-4
1.9394d1	2.8136d-4
1.9498d1	2.3806d-4
1.9599d1	2.3722d-4
1.9707d1	2.4641d-4
1.9789d1	2.5676d-4
1.9894d1	3.1552d-4
2.0082d1	4.1377d-4
2.0387d1	5.3340d-4
2.0506d1	5.4603d-4
2.0595d1	5.7465d-4
2.0697d1	5.8317d-4
2.0824d1	5.7425d-4
2.0918d1	5.7162d-4
2.1000d1	5.5696d-4
