  0.230000E+03  0.130000E+03  0.211137E+00
  0.240000E+03  0.130000E+03  0.167649E+00
  0.240000E+03  0.140000E+03  0.161224E+00
  0.250000E+03  0.130000E+03  0.168946E+00
  0.250000E+03  0.140000E+03  0.151522E+00
  0.250000E+03  0.150000E+03  0.165128E+00
  0.260000E+03  0.130000E+03  0.995079E-01
  0.260000E+03  0.140000E+03  0.149919E+00
  0.260000E+03  0.150000E+03  0.126129E+00
  0.260000E+03  0.160000E+03  0.169111E+00
  0.270000E+03  0.130000E+03  0.101198E+00
  0.270000E+03  0.140000E+03  0.752516E-01
  0.270000E+03  0.150000E+03  0.149607E+00
  0.270000E+03  0.160000E+03  0.129202E+00
  0.270000E+03  0.170000E+03  0.110915E+00
  0.280000E+03  0.130000E+03  0.121211E+00
  0.280000E+03  0.140000E+03  0.889375E-01
  0.280000E+03  0.150000E+03  0.677102E-01
  0.280000E+03  0.160000E+03  0.131617E+00
  0.280000E+03  0.170000E+03  0.120423E+00
  0.280000E+03  0.180000E+03  0.135169E+00
  0.290000E+03  0.130000E+03  0.127173E+00
  0.290000E+03  0.140000E+03  0.118376E+00
  0.290000E+03  0.150000E+03  0.721841E-01
  0.290000E+03  0.160000E+03  0.685619E-01
  0.290000E+03  0.170000E+03  0.159696E+00
  0.290000E+03  0.180000E+03  0.877877E-01
  0.290000E+03  0.190000E+03  0.118402E+00
  0.300000E+03  0.130000E+03  0.105915E+00
  0.300000E+03  0.140000E+03  0.893234E-01
  0.300000E+03  0.150000E+03  0.821965E-01
  0.300000E+03  0.160000E+03  0.832616E-01
  0.300000E+03  0.170000E+03  0.770825E-01
  0.300000E+03  0.180000E+03  0.167762E+00
  0.300000E+03  0.190000E+03  0.952629E-01
  0.300000E+03  0.200000E+03  0.977347E-01
  0.310000E+03  0.130000E+03  0.838061E-01
  0.310000E+03  0.140000E+03  0.860079E-01
  0.310000E+03  0.150000E+03  0.764913E-01
  0.310000E+03  0.160000E+03  0.870071E-01
  0.310000E+03  0.170000E+03  0.855183E-01
  0.310000E+03  0.180000E+03  0.595082E-01
  0.310000E+03  0.190000E+03  0.161665E+00
  0.310000E+03  0.200000E+03  0.840370E-01
  0.310000E+03  0.210000E+03  0.717064E-01
  0.320000E+03  0.130000E+03  0.121511E+00
  0.320000E+03  0.140000E+03  0.907967E-01
  0.320000E+03  0.150000E+03  0.707854E-01
  0.320000E+03  0.160000E+03  0.711055E-01
  0.320000E+03  0.170000E+03  0.100184E+00
  0.320000E+03  0.180000E+03  0.651333E-01
  0.320000E+03  0.190000E+03  0.683226E-01
  0.320000E+03  0.200000E+03  0.141944E+00
  0.320000E+03  0.210000E+03  0.760935E-01
  0.320000E+03  0.220000E+03  0.607201E-01
  0.330000E+03  0.130000E+03  0.108785E+00
  0.330000E+03  0.140000E+03  0.119722E+00
  0.330000E+03  0.150000E+03  0.102733E+00
  0.330000E+03  0.160000E+03  0.762412E-01
  0.330000E+03  0.170000E+03  0.857096E-01
  0.330000E+03  0.180000E+03  0.124592E+00
  0.330000E+03  0.190000E+03  0.559669E-01
  0.330000E+03  0.200000E+03  0.574786E-01
  0.330000E+03  0.210000E+03  0.142420E+00
  0.330000E+03  0.220000E+03  0.738352E-01
  0.330000E+03  0.230000E+03  0.647704E-01
  0.340000E+03  0.130000E+03  0.137679E+00
  0.340000E+03  0.140000E+03  0.106877E+00
  0.340000E+03  0.150000E+03  0.106383E+00
  0.340000E+03  0.160000E+03  0.111009E+00
  0.340000E+03  0.170000E+03  0.599349E-01
  0.340000E+03  0.180000E+03  0.815097E-01
  0.340000E+03  0.190000E+03  0.128699E+00
  0.340000E+03  0.200000E+03  0.494939E-01
  0.340000E+03  0.210000E+03  0.688198E-01
  0.340000E+03  0.220000E+03  0.138478E+00
  0.340000E+03  0.230000E+03  0.779553E-01
  0.340000E+03  0.240000E+03  0.517586E-01
  0.350000E+03  0.130000E+03  0.103292E+00
  0.350000E+03  0.140000E+03  0.131962E+00
  0.350000E+03  0.150000E+03  0.144975E+00
  0.350000E+03  0.160000E+03  0.983021E-01
  0.350000E+03  0.170000E+03  0.862737E-01
  0.350000E+03  0.180000E+03  0.625195E-01
  0.350000E+03  0.190000E+03  0.943628E-01
  0.350000E+03  0.200000E+03  0.989604E-01
  0.350000E+03  0.210000E+03  0.563549E-01
  0.350000E+03  0.220000E+03  0.695492E-01
  0.350000E+03  0.230000E+03  0.109801E+00
  0.350000E+03  0.240000E+03  0.641537E-01
  0.350000E+03  0.250000E+03  0.637549E-01
  0.360000E+03  0.130000E+03  0.135345E+00
  0.360000E+03  0.140000E+03  0.147401E+00
  0.360000E+03  0.150000E+03  0.150054E+00
  0.360000E+03  0.160000E+03  0.172689E+00
  0.360000E+03  0.170000E+03  0.131114E+00
  0.360000E+03  0.180000E+03  0.795010E-01
  0.360000E+03  0.190000E+03  0.698135E-01
  0.360000E+03  0.200000E+03  0.946653E-01
  0.360000E+03  0.210000E+03  0.798292E-01
  0.360000E+03  0.220000E+03  0.614107E-01
  0.360000E+03  0.230000E+03  0.746784E-01
  0.360000E+03  0.240000E+03  0.937923E-01
  0.360000E+03  0.250000E+03  0.650824E-01
  0.360000E+03  0.260000E+03  0.573872E-01
  0.370000E+03  0.130000E+03  0.167365E+00
  0.370000E+03  0.140000E+03  0.138984E+00
  0.370000E+03  0.150000E+03  0.193355E+00
  0.370000E+03  0.160000E+03  0.173322E+00
  0.370000E+03  0.170000E+03  0.162850E+00
  0.370000E+03  0.180000E+03  0.122054E+00
  0.370000E+03  0.190000E+03  0.980767E-01
  0.370000E+03  0.200000E+03  0.743348E-01
  0.370000E+03  0.210000E+03  0.921854E-01
  0.370000E+03  0.220000E+03  0.761164E-01
  0.370000E+03  0.230000E+03  0.715186E-01
  0.370000E+03  0.240000E+03  0.989938E-01
  0.370000E+03  0.250000E+03  0.106718E+00
  0.370000E+03  0.260000E+03  0.611091E-01
  0.370000E+03  0.270000E+03  0.575091E-01
  0.380000E+03  0.130000E+03  0.120584E+00
  0.380000E+03  0.140000E+03  0.148650E+00
  0.380000E+03  0.150000E+03  0.159942E+00
  0.380000E+03  0.160000E+03  0.210747E+00
  0.380000E+03  0.170000E+03  0.143429E+00
  0.380000E+03  0.180000E+03  0.137948E+00
  0.380000E+03  0.190000E+03  0.946370E-01
  0.380000E+03  0.200000E+03  0.851999E-01
  0.380000E+03  0.210000E+03  0.773102E-01
  0.380000E+03  0.220000E+03  0.671541E-01
  0.380000E+03  0.230000E+03  0.857884E-01
  0.380000E+03  0.240000E+03  0.682978E-01
  0.380000E+03  0.250000E+03  0.920126E-01
  0.380000E+03  0.260000E+03  0.906978E-01
  0.380000E+03  0.270000E+03  0.641624E-01
  0.380000E+03  0.280000E+03  0.563711E-01
  0.390000E+03  0.130000E+03  0.110104E+00
  0.390000E+03  0.140000E+03  0.143208E+00
  0.390000E+03  0.150000E+03  0.135348E+00
  0.390000E+03  0.160000E+03  0.157406E+00
  0.390000E+03  0.170000E+03  0.143282E+00
  0.390000E+03  0.180000E+03  0.166461E+00
  0.390000E+03  0.190000E+03  0.146735E+00
  0.390000E+03  0.200000E+03  0.793692E-01
  0.390000E+03  0.210000E+03  0.848447E-01
  0.390000E+03  0.220000E+03  0.683847E-01
  0.390000E+03  0.230000E+03  0.569366E-01
  0.390000E+03  0.240000E+03  0.705219E-01
  0.390000E+03  0.250000E+03  0.618923E-01
  0.390000E+03  0.260000E+03  0.855591E-01
  0.390000E+03  0.270000E+03  0.723641E-01
  0.390000E+03  0.280000E+03  0.606056E-01
  0.390000E+03  0.290000E+03  0.503933E-01
  0.400000E+03  0.130000E+03  0.779221E-01
  0.400000E+03  0.140000E+03  0.143326E+00
  0.400000E+03  0.150000E+03  0.136815E+00
  0.400000E+03  0.160000E+03  0.142758E+00
  0.400000E+03  0.170000E+03  0.123783E+00
  0.400000E+03  0.180000E+03  0.142564E+00
  0.400000E+03  0.190000E+03  0.189532E+00
  0.400000E+03  0.200000E+03  0.111930E+00
  0.400000E+03  0.210000E+03  0.116436E+00
  0.400000E+03  0.220000E+03  0.790223E-01
  0.400000E+03  0.230000E+03  0.624807E-01
  0.400000E+03  0.240000E+03  0.568679E-01
  0.400000E+03  0.250000E+03  0.741694E-01
  0.400000E+03  0.260000E+03  0.642405E-01
  0.400000E+03  0.270000E+03  0.711465E-01
  0.400000E+03  0.280000E+03  0.660462E-01
  0.400000E+03  0.290000E+03  0.521988E-01
  0.400000E+03  0.300000E+03  0.423156E-01
  0.410000E+03  0.130000E+03  0.833869E-01
  0.410000E+03  0.140000E+03  0.955138E-01
  0.410000E+03  0.150000E+03  0.830709E-01
  0.410000E+03  0.160000E+03  0.125311E+00
  0.410000E+03  0.170000E+03  0.107126E+00
