  0.300000E+03  0.200000E+03  0.432683E+01
  0.310000E+03  0.200000E+03  0.586825E+01
  0.310000E+03  0.210000E+03  0.344321E+01
  0.320000E+03  0.200000E+03  0.858023E+01
  0.320000E+03  0.210000E+03  0.535261E+01
  0.320000E+03  0.220000E+03  0.176727E+01
  0.330000E+03  0.200000E+03  0.628039E+01
  0.330000E+03  0.210000E+03  0.658984E+01
  0.330000E+03  0.220000E+03  0.522239E+01
  0.330000E+03  0.230000E+03  0.145469E+01
  0.340000E+03  0.200000E+03  0.448936E+01
  0.340000E+03  0.210000E+03  0.444946E+01
  0.340000E+03  0.220000E+03  0.892366E+01
  0.340000E+03  0.230000E+03  0.357148E+01
  0.340000E+03  0.240000E+03  0.140531E+01
  0.350000E+03  0.200000E+03  0.580474E+01
  0.350000E+03  0.210000E+03  0.417463E+01
  0.350000E+03  0.220000E+03  0.639320E+01
  0.350000E+03  0.230000E+03  0.611640E+01
  0.350000E+03  0.240000E+03  0.398122E+01
  0.350000E+03  0.250000E+03  0.115608E+01
  0.360000E+03  0.200000E+03  0.849801E+01
  0.360000E+03  0.210000E+03  0.387253E+01
  0.360000E+03  0.220000E+03  0.319605E+01
  0.360000E+03  0.230000E+03  0.358872E+01
  0.360000E+03  0.240000E+03  0.554526E+01
  0.360000E+03  0.250000E+03  0.284619E+01
  0.360000E+03  0.260000E+03  0.957840E+00
  0.370000E+03  0.200000E+03  0.483593E+01
  0.370000E+03  0.210000E+03  0.595045E+01
  0.370000E+03  0.220000E+03  0.407327E+01
  0.370000E+03  0.230000E+03  0.282984E+01
  0.370000E+03  0.240000E+03  0.298709E+01
  0.370000E+03  0.250000E+03  0.349051E+01
  0.370000E+03  0.260000E+03  0.222863E+01
  0.370000E+03  0.270000E+03  0.860083E+00
  0.380000E+03  0.200000E+03  0.281616E+01
  0.380000E+03  0.210000E+03  0.427068E+01
  0.380000E+03  0.220000E+03  0.519095E+01
  0.380000E+03  0.230000E+03  0.298174E+01
  0.380000E+03  0.240000E+03  0.176567E+01
  0.380000E+03  0.250000E+03  0.243012E+01
  0.380000E+03  0.260000E+03  0.368624E+01
  0.380000E+03  0.270000E+03  0.185620E+01
  0.380000E+03  0.280000E+03  0.735727E+00
  0.390000E+03  0.200000E+03  0.293747E+01
